  Model Peng Robinson (1976)
 Fluid          Tc(K)       Pc(bar)  Vceos(L/mol)    W
METHANE(1)190.564      45.990     0.106     0.012
ETHANE(2) 305.320      48.720     0.160     0.099
PROPANE(3)369.830      42.480     0.223     0.152
 Fluid  ac(bar*L2/mol2)  b(L/mol)    d1      rm
METHANE(1)  2.496       0.027     2.414     0.392
ETHANE(2)   6.048       0.041     2.414     0.525
PROPANE(3) 10.177       0.056     2.414     0.603
 
   KIJ MATRIX
METHANE(1)
ETHANE(2)   0.011
PROPANE(3)  0.017  0.003
 
   LIJ MATRIX
METHANE(1)
ETHANE(2)   0.000
PROPANE(3)  0.000  0.000
 
  Combining rules:
  0: Classical or van der Waals 
 
   T = 283.1500 K    P =  27.5600 bar
 
       X(1)        X(2)        X(3)        Y(1)	       Y(2)     Y(3)      dX(mol
 /L)  dY(mol/L) NITER
 xytern
  0.7215E-02  0.8743E+00  0.1185E+00  0.2649E-01  0.9230E+00  0.5051E-01  12.5260  0.1788E+01   2 4
  0.6736E-02  0.8769E+00  0.1164E+00  0.2470E-01  0.9256E+00  0.4967E-01  12.5220  0.1789E+01   2 4
  0.6288E-02  0.8792E+00  0.1145E+00  0.2303E-01  0.9281E+00  0.4889E-01  12.5183  0.1791E+01   2 4
  0.5870E-02  0.8815E+00  0.1127E+00  0.2147E-01  0.9304E+00  0.4816E-01  12.5147  0.1792E+01   2 4
  0.5479E-02  0.8835E+00  0.1110E+00  0.2002E-01  0.9325E+00  0.4747E-01  12.5114  0.1794E+01   2 4
  0.5113E-02  0.8855E+00  0.1094E+00  0.1866E-01  0.9345E+00  0.4683E-01  12.5083  0.1795E+01   2 4
  0.4772E-02  0.8873E+00  0.1080E+00  0.1740E-01  0.9364E+00  0.4624E-01  12.5054  0.1796E+01   2 4
  0.4453E-02  0.8889E+00  0.1066E+00  0.1623E-01  0.9381E+00  0.4568E-01  12.5026  0.1798E+01   2 4
  0.4155E-02  0.8905E+00  0.1053E+00  0.1513E-01  0.9397E+00  0.4516E-01  12.5001  0.1799E+01   2 4
  0.3877E-02  0.8920E+00  0.1041E+00  0.1411E-01  0.9412E+00  0.4467E-01  12.4977  0.1800E+01   2 4
  0.3618E-02  0.8933E+00  0.1030E+00  0.1315E-01  0.9426E+00  0.4422E-01  12.4954  0.1801E+01   2 4
  0.3375E-02  0.8946E+00  0.1020E+00  0.1226E-01  0.9439E+00  0.4380E-01  12.4933  0.1801E+01   2 4
  0.3149E-02  0.8958E+00  0.1011E+00  0.1143E-01  0.9452E+00  0.4340E-01  12.4913  0.1802E+01   2 4
  0.2938E-02  0.8969E+00  0.1002E+00  0.1066E-01  0.9463E+00  0.4303E-01  12.4894  0.1803E+01   2 4
  0.2741E-02  0.8979E+00  0.9933E-01  0.9940E-02  0.9474E+00  0.4269E-01  12.4877  0.1804E+01   2 4
  0.2557E-02  0.8989E+00  0.9855E-01  0.9268E-02  0.9484E+00  0.4237E-01  12.4861  0.1804E+01   2 4
  0.2385E-02  0.8998E+00  0.9782E-01  0.8642E-02  0.9493E+00  0.4207E-01  12.4845  0.1805E+01   2 4
  0.2225E-02  0.9006E+00  0.9714E-01  0.8058E-02  0.9502E+00  0.4179E-01  12.4831  0.1806E+01   2 4
  0.2075E-02  0.9014E+00  0.9651E-01  0.7513E-02  0.9510E+00  0.4153E-01  12.4818  0.1806E+01   2 4
  0.1936E-02  0.9021E+00  0.9593E-01  0.7005E-02  0.9517E+00  0.4129E-01  12.4805  0.1807E+01   2 4
  0.1805E-02  0.9028E+00  0.9538E-01  0.6531E-02  0.9524E+00  0.4106E-01  12.4794  0.1807E+01   2 4
  0.1684E-02  0.9035E+00  0.9486E-01  0.6090E-02  0.9531E+00  0.4085E-01  12.4783  0.1808E+01   2 4
  0.1570E-02  0.9040E+00  0.9439E-01  0.5678E-02  0.9537E+00  0.4065E-01  12.4773  0.1808E+01   2 4
  0.1465E-02  0.9046E+00  0.9394E-01  0.5294E-02  0.9542E+00  0.4047E-01  12.4763  0.1808E+01   2 4
  0.1366E-02  0.9051E+00  0.9353E-01  0.4936E-02  0.9548E+00  0.4030E-01  12.4754  0.1809E+01   2 4
  0.1274E-02  0.9056E+00  0.9314E-01  0.4603E-02  0.9553E+00  0.4014E-01  12.4746  0.1809E+01   2 4
  0.1188E-02  0.9060E+00  0.9278E-01  0.4291E-02  0.9557E+00  0.3999E-01  12.4738  0.1810E+01   2 4
  0.1108E-02  0.9064E+00  0.9244E-01  0.4001E-02  0.9562E+00  0.3985E-01  12.4731  0.1810E+01   2 4
  0.1033E-02  0.9068E+00  0.9213E-01  0.3731E-02  0.9566E+00  0.3972E-01  12.4724  0.1810E+01   2 4
  0.9637E-03  0.9072E+00  0.9184E-01  0.3479E-02  0.9569E+00  0.3960E-01  12.4718  0.1810E+01   2 4
  0.8987E-03  0.9075E+00  0.9156E-01  0.3243E-02  0.9573E+00  0.3948E-01  12.4712  0.1811E+01   2 4
  0.8381E-03  0.9079E+00  0.9131E-01  0.3024E-02  0.9576E+00  0.3938E-01  12.4707  0.1811E+01   2 4
  0.7815E-03  0.9081E+00  0.9107E-01  0.2820E-02  0.9579E+00  0.3928E-01  12.4701  0.1811E+01   2 4
  0.7288E-03  0.9084E+00  0.9085E-01  0.2629E-02  0.9582E+00  0.3919E-01  12.4697  0.1811E+01   2 4
  0.6796E-03  0.9087E+00  0.9065E-01  0.2451E-02  0.9584E+00  0.3910E-01  12.4692  0.1811E+01   2 4
  0.6338E-03  0.9089E+00  0.9045E-01  0.2286E-02  0.9587E+00  0.3902E-01  12.4688  0.1812E+01   2 4
  0.5910E-03  0.9091E+00  0.9028E-01  0.2131E-02  0.9589E+00  0.3895E-01  12.4684  0.1812E+01   2 4
  0.5511E-03  0.9093E+00  0.9011E-01  0.1987E-02  0.9591E+00  0.3888E-01  12.4680  0.1812E+01   2 4
  0.5139E-03  0.9095E+00  0.8995E-01  0.1853E-02  0.9593E+00  0.3881E-01  12.4677  0.1812E+01   2 4
  0.4792E-03  0.9097E+00  0.8981E-01  0.1727E-02  0.9595E+00  0.3875E-01  12.4674  0.1812E+01   2 4
  0.4468E-03  0.9099E+00  0.8967E-01  0.1611E-02  0.9597E+00  0.3870E-01  12.4671  0.1812E+01   2 4
  0.4167E-03  0.9100E+00  0.8955E-01  0.1502E-02  0.9599E+00  0.3865E-01  12.4668  0.1812E+01   2 4
  0.3885E-03  0.9102E+00  0.8943E-01  0.1400E-02  0.9600E+00  0.3860E-01  12.4666  0.1812E+01   2 4
  0.3623E-03  0.9103E+00  0.8932E-01  0.1306E-02  0.9601E+00  0.3855E-01  12.4663  0.1813E+01   2 4
  0.3378E-03  0.9104E+00  0.8922E-01  0.1217E-02  0.9603E+00  0.3851E-01  12.4661  0.1813E+01   2 4
  0.3150E-03  0.9106E+00  0.8912E-01  0.1135E-02  0.9604E+00  0.3847E-01  12.4659  0.1813E+01   2 4
  0.2937E-03  0.9107E+00  0.8903E-01  0.1058E-02  0.9605E+00  0.3843E-01  12.4657  0.1813E+01   2 4
  0.2739E-03  0.9108E+00  0.8895E-01  0.9867E-03  0.9606E+00  0.3840E-01  12.4655  0.1813E+01   2 4
  0.2554E-03  0.9109E+00  0.8887E-01  0.9200E-03  0.9607E+00  0.3836E-01  12.4653  0.1813E+01   2 4
  0.2381E-03  0.9110E+00  0.8880E-01  0.8578E-03  0.9608E+00  0.3833E-01  12.4652  0.1813E+01   2 4
  0.2220E-03  0.9110E+00  0.8873E-01  0.7998E-03  0.9609E+00  0.3831E-01  12.4650  0.1813E+01   2 4
  0.2070E-03  0.9111E+00  0.8867E-01  0.7457E-03  0.9610E+00  0.3828E-01  12.4649  0.1813E+01   2 4
  0.1930E-03  0.9112E+00  0.8861E-01  0.6953E-03  0.9610E+00  0.3826E-01  12.4648  0.1813E+01   2 4
  0.1800E-03  0.9113E+00  0.8856E-01  0.6483E-03  0.9611E+00  0.3823E-01  12.4647  0.1813E+01   2 4
  0.1678E-03  0.9113E+00  0.8850E-01  0.6045E-03  0.9612E+00  0.3821E-01  12.4645  0.1813E+01   2 4
  0.1565E-03  0.9114E+00  0.8846E-01  0.5636E-03  0.9612E+00  0.3819E-01  12.4644  0.1813E+01   2 4
  0.1459E-03  0.9114E+00  0.8841E-01  0.5255E-03  0.9613E+00  0.3817E-01  12.4643  0.1813E+01   2 4
  0.1360E-03  0.9115E+00  0.8837E-01  0.4900E-03  0.9614E+00  0.3816E-01  12.4643  0.1813E+01   2 4
  0.1269E-03  0.9115E+00  0.8833E-01  0.4569E-03  0.9614E+00  0.3814E-01  12.4642  0.1813E+01   2 4
  0.1183E-03  0.9116E+00  0.8830E-01  0.4260E-03  0.9614E+00  0.3813E-01  12.4641  0.1813E+01   2 4
  0.1103E-03  0.9116E+00  0.8826E-01  0.3972E-03  0.9615E+00  0.3811E-01  12.4640  0.1813E+01   2 4
  0.1028E-03  0.9117E+00  0.8823E-01  0.3703E-03  0.9615E+00  0.3810E-01  12.4640  0.1813E+01   2 4
  0.9588E-04  0.9117E+00  0.8820E-01  0.3453E-03  0.9616E+00  0.3809E-01  12.4639  0.1814E+01   2 4
  0.8940E-04  0.9117E+00  0.8818E-01  0.3219E-03  0.9616E+00  0.3808E-01  12.4638  0.1814E+01   2 4
  0.8336E-04  0.9118E+00  0.8815E-01  0.3002E-03  0.9616E+00  0.3807E-01  12.4638  0.1814E+01   2 4
  0.7772E-04  0.9118E+00  0.8813E-01  0.2799E-03  0.9617E+00  0.3806E-01  12.4637  0.1814E+01   1 4
  0.7247E-04  0.9118E+00  0.8811E-01  0.2610E-03  0.9617E+00  0.3805E-01  12.4637  0.1814E+01   1 4
